leaves_iso_200, true, 2.28723, 0.24383, 5
leaves_iso_200, true, 2.91769, 0.366956, 10
leaves_iso_200, false, 2.37628, 0.33865, 5
leaves_iso_200, true, 3.2499, 0.471098, 15
leaves_iso_200, false, 3.07977, 0.471189, 10
leaves_iso_200, true, 3.47099, 0.560751, 20
leaves_iso_200, false, 3.45327, 0.588714, 15
leaves_iso_200, true, 3.63672, 0.643265, 25
leaves_iso_200, true, 3.76499, 0.71704, 30
leaves_iso_200, false, 3.7115, 0.694029, 20
leaves_iso_200, false, 3.90773, 0.79388, 25
leaves_iso_200, false, 4.06166, 0.885517, 30
leaves_iso_200, true, 3.87265, 0.78831, 35
leaves_iso_200, false, 4.1959, 0.973957, 35
leaves_iso_200, true, 3.95268, 0.845747, 40
leaves_iso_200, true, 4.03293, 0.910727, 45
leaves_iso_200, false, 4.29548, 1.04785, 40
leaves_iso_200, false, 4.40068, 1.13083, 45
leaves_iso_200, true, 4.09702, 0.966447, 50
leaves_iso_200, false, 4.48266, 1.20352, 50
leaves_iso_200, true, 4.15917, 1.02332, 55
leaves_iso_200, true, 4.22643, 1.09426, 60
leaves_iso_200, false, 4.56249, 1.27934, 55
leaves_iso_200, true, 4.30205, 1.1837, 65
leaves_iso_200, false, 4.6502, 1.37181, 60
leaves_iso_200, false, 4.74594, 1.48539, 65
leaves_iso_200, true, 4.39504, 1.29006, 70
leaves_iso_200, false, 4.86742, 1.62833, 70
leaves_iso_200, true, 4.49248, 1.41119, 75
leaves_iso_200, true, 4.6251, 1.60212, 80
leaves_iso_200, false, 4.99203, 1.7951, 75
leaves_iso_200, false, 5.16092, 2.06057, 80
leaves_iso_200, true, 4.79067, 1.86942, 85
leaves_iso_200, false, 5.36895, 2.4346, 85
leaves_iso_200, true, 5.04755, 2.3436, 90
leaves_iso_1600, true, 2.19026, 0.24739, 5
leaves_iso_1600, false, 2.26124, 0.342265, 5
leaves_iso_200, true, 5.52018, 3.39681, 95
leaves_iso_200, false, 5.67492, 3.07683, 90
leaves_iso_1600, true, 2.75107, 0.373691, 10
leaves_iso_1600, false, 2.88703, 0.478374, 10
leaves_iso_200, false, 6.2412, 4.52134, 95
leaves_iso_1600, true, 3.02786, 0.482911, 15
leaves_iso_1600, false, 3.19674, 0.603872, 15
leaves_iso_1600, true, 3.20909, 0.578763, 20
leaves_iso_200, true, 6.33774, 6.83283, 100
leaves_iso_1600, false, 3.41032, 0.721277, 20
leaves_iso_1600, true, 3.34241, 0.669726, 25
leaves_iso_1600, true, 3.44288, 0.751834, 30
leaves_iso_1600, false, 3.57257, 0.839037, 25
leaves_iso_1600, true, 3.52907, 0.832153, 35
leaves_iso_1600, false, 3.69959, 0.950995, 30
leaves_iso_1600, false, 3.81014, 1.06207, 35
leaves_iso_1600, true, 3.5922, 0.897418, 40
leaves_iso_200, false, 8.45997, 11.3411, 100
leaves_iso_1600, true, 3.65476, 0.972186, 45
leaves_iso_1600, false, 3.89717, 1.15762, 40
leaves_iso_1600, false, 3.98299, 1.265, 45
leaves_iso_1600, true, 3.70492, 1.0372, 50
leaves_iso_1600, true, 3.75504, 1.10481, 55
leaves_iso_1600, false, 4.05298, 1.36145, 50
leaves_iso_1600, false, 4.12153, 1.463, 55
leaves_iso_1600, true, 3.8086, 1.18802, 60
leaves_iso_1600, true, 3.86948, 1.29275, 65
leaves_iso_1600, false, 4.19695, 1.58413, 60
leaves_iso_1600, true, 3.94003, 1.41937, 70
leaves_iso_1600, false, 4.28001, 1.73185, 65
leaves_iso_1600, true, 4.01657, 1.5619, 75
leaves_iso_1600, true, 4.11987, 1.78601, 80
leaves_iso_1600, false, 4.37872, 1.91608, 70
leaves_iso_1600, false, 4.48342, 2.12854, 75
leaves_iso_1600, true, 4.25321, 2.10445, 85
leaves_iso_1600, false, 4.62642, 2.45953, 80
leaves_iso_1600, true, 4.47123, 2.68679, 90
leaves_iso_1600, false, 4.80623, 2.92312, 85
leaves_iso_1600, true, 4.94727, 4.05298, 95
nightshot_iso_100, true, 3.10139, 0.149975, 5
leaves_iso_1600, false, 5.08515, 3.73961, 90
nightshot_iso_100, false, 3.18607, 0.245532, 5
nightshot_iso_100, true, 3.89952, 0.176222, 10
leaves_iso_1600, false, 5.67968, 5.736, 95
nightshot_iso_100, false, 4.05949, 0.27591, 10
nightshot_iso_100, true, 4.34369, 0.200931, 15
nightshot_iso_100, false, 4.56744, 0.305635, 15
nightshot_iso_100, true, 4.61827, 0.223907, 20
nightshot_iso_100, false, 4.89784, 0.333849, 20
nightshot_iso_100, true, 4.81443, 0.246757, 25
leaves_iso_1600, true, 5.6689, 8.00076, 100
nightshot_iso_100, false, 5.12961, 0.362488, 25
nightshot_iso_100, true, 4.9599, 0.268037, 30
nightshot_iso_100, true, 5.12215, 0.288933, 35
nightshot_iso_100, false, 5.30154, 0.389676, 30
nightshot_iso_100, false, 5.50656, 0.415679, 35
nightshot_iso_100, true, 5.20274, 0.306332, 40
nightshot_iso_100, false, 5.60644, 0.43829, 40
nightshot_iso_100, true, 5.30051, 0.3267, 45
leaves_iso_1600, false, 8.46903, 14.3731, 100
nightshot_iso_100, true, 5.37094, 0.344125, 50
nightshot_iso_100, false, 5.73017, 0.464685, 45
nightshot_iso_100, true, 5.43402, 0.362449, 55
nightshot_iso_100, false, 5.81925, 0.487712, 50
nightshot_iso_100, true, 5.49314, 0.385273, 60
nightshot_iso_100, false, 5.89736, 0.512995, 55
nightshot_iso_100, false, 5.96768, 0.54418, 60
nightshot_iso_100, true, 5.56883, 0.414673, 65
nightshot_iso_100, true, 5.66965, 0.450922, 70
nightshot_iso_100, false, 6.05888, 0.582488, 65
nightshot_iso_100, false, 6.18136, 0.634921, 70
nightshot_iso_100, true, 5.78194, 0.493913, 75
nightshot_iso_100, false, 6.31489, 0.697201, 75
nightshot_iso_100, true, 5.9059, 0.568288, 80
nightshot_iso_100, false, 6.45325, 0.806766, 80
nightshot_iso_100, true, 6.07542, 0.681259, 85
nightshot_iso_100, true, 6.29553, 0.910175, 90
nightshot_iso_100, false, 6.64458, 0.979866, 85
nightshot_iso_100, false, 6.89432, 1.3058, 90
nightshot_iso_100, true, 6.63074, 1.45611, 95
nightshot_iso_1600, true, 2.70399, 0.145988, 5
nightshot_iso_100, false, 7.30423, 2.10408, 95
nightshot_iso_1600, false, 2.77549, 0.241954, 5
nightshot_iso_1600, true, 3.24968, 0.170283, 10
nightshot_iso_100, true, 7.29818, 3.69854, 100
nightshot_iso_1600, true, 3.43935, 0.206139, 15
nightshot_iso_1600, false, 3.35828, 0.271668, 10
nightshot_iso_1600, false, 3.57833, 0.318865, 15
nightshot_iso_1600, true, 3.5537, 0.25334, 20
nightshot_iso_1600, true, 3.63422, 0.308717, 25
nightshot_iso_1600, false, 3.73019, 0.384879, 20
nightshot_iso_1600, true, 3.69542, 0.365324, 30
nightshot_iso_1600, false, 3.8473, 0.466431, 25
nightshot_iso_100, false, 8.51701, 6.39622, 100
nightshot_iso_1600, true, 3.75606, 0.425151, 35
nightshot_iso_1600, false, 3.94477, 0.553553, 30
nightshot_iso_1600, false, 4.03324, 0.644589, 35
nightshot_iso_1600, true, 3.80221, 0.475318, 40
nightshot_iso_1600, true, 3.84655, 0.534682, 45
nightshot_iso_1600, false, 4.10613, 0.724539, 40
nightshot_iso_1600, true, 3.88396, 0.587497, 50
nightshot_iso_1600, false, 4.17474, 0.815875, 45
nightshot_iso_1600, true, 3.92189, 0.64197, 55
nightshot_iso_1600, false, 4.23291, 0.898865, 50
nightshot_iso_1600, true, 3.96111, 0.709999, 60
nightshot_iso_1600, false, 4.2904, 0.985406, 55
nightshot_iso_1600, false, 4.34995, 1.08876, 60
nightshot_iso_1600, true, 4.00606, 0.793834, 65
nightshot_iso_1600, true, 4.05841, 0.895882, 70
nightshot_iso_1600, true, 4.11394, 1.00951, 75
nightshot_iso_1600, false, 4.41597, 1.21259, 65
nightshot_iso_1600, false, 4.49437, 1.37017, 70
nightshot_iso_1600, true, 4.19008, 1.1895, 80
nightshot_iso_1600, false, 4.57725, 1.55217, 75
nightshot_iso_1600, true, 4.28822, 1.44898, 85
nightshot_iso_1600, false, 4.69256, 1.83838, 80
nightshot_iso_1600, true, 4.46727, 1.93394, 90
nightshot_iso_1600, false, 4.8387, 2.24234, 85
nightshot_iso_1600, false, 5.07806, 2.96133, 90
nightshot_iso_1600, true, 4.91275, 3.12854, 95
nightshot_iso_1600, false, 5.66945, 4.91141, 95
nightshot_iso_1600, true, 5.53333, 6.89005, 100
nightshot_iso_1600, false, 8.52691, 13.4507, 100
